invoice_id,customer_id,amount_due,currency,invoice_date,due_date,status_hint
INV-0000369,CUST-00998,3848.79,EUR,2025-11-15,2025-12-27,
INV-0000370,CUST-00027,3064.52,EUR,2025-12-03,2025-12-27,
INV-0000371,CUST-00030,943.06,EUR,2025-12-26,2026-01-21,
INV-0000372,CUST-00944,1732.13,EUR,2025-01-04,2025-01-22,
INV-0000373,CUST-00891,759.09,EUR,2025-12-03,2026-01-04,
INV-0000374,CUST-00072,752.28,EUR,2025-11-21,2025-11-29,
INV-0000375,CUST-00094,3743.25,EUR,2025-04-21,2025-05-22,
INV-0000376,CUST-00430,2295.55,EUR,2025-03-22,2025-04-21,
INV-0000377,CUST-00320,3621.90,EUR,2025-10-18,2025-12-02,
INV-0000378,CUST-00087,4422.54,EUR,2025-03-21,2025-04-07,
INV-0000379,CUST-00773,3108.30,EUR,2025-12-12,2025-12-24,
INV-0000380,CUST-00279,2243.41,EUR,2025-08-06,2025-09-13,
INV-0000381,CUST-00622,2238.12,EUR,2025-05-20,2025-06-09,
INV-0000382,CUST-00774,2586.11,EUR,2025-06-26,2025-07-30,
INV-0000383,CUST-00114,1452.07,EUR,2025-12-14,2026-01-27,
INV-0000384,CUST-00499,2658.32,EUR,2025-06-07,2025-06-16,
INV-0000385,CUST-00226,2006.55,EUR,2025-11-03,2025-11-13,
INV-0000386,CUST-00008,1061.89,EUR,2025-04-19,2025-05-04,
INV-0000387,CUST-00783,1314.82,EUR,2025-06-17,2025-07-01,
INV-0000388,CUST-00008,2512.06,EUR,2025-08-09,2025-08-27,
INV-0000389,CUST-00133,1932.03,EUR,2025-12-27,2026-01-17,
INV-0000390,CUST-00513,2815.68,EUR,2025-12-09,2026-01-07,
INV-0000391,CUST-00074,2015.50,EUR,2025-01-22,2025-02-25,
INV-0000392,CUST-00020,2325.78,EUR,2025-02-09,2025-03-08,
INV-0000393,CUST-00590,2174.96,EUR,2025-07-27,2025-08-29,
INV-0000394,CUST-00297,620.11,EUR,2025-01-11,2025-02-07,
INV-0000395,CUST-00176,4016.54,EUR,2025-11-13,2025-12-19,
INV-0000396,CUST-00852,3463.57,EUR,2025-07-05,2025-07-17,
INV-0000397,CUST-00448,4230.20,EUR,2025-05-05,2025-06-08,
INV-0000398,CUST-00604,2032.23,EUR,2025-02-10,2025-03-14,
INV-0000399,CUST-00892,1585.86,EUR,2025-06-23,2025-07-14,
INV-0000400,CUST-00342,3906.63,EUR,2025-02-09,2025-03-20,
INV-0000401,CUST-00649,614.43,EUR,2025-09-19,2025-10-08,
INV-0000402,CUST-00928,3892.33,EUR,2025-06-29,2025-07-15,
INV-0000403,CUST-00242,558.88,EUR,2025-05-12,2025-05-31,
INV-0000404,CUST-00178,3031.87,EUR,2025-12-02,2025-12-13,
INV-0000405,CUST-00182,4758.90,EUR,2025-11-18,2025-12-26,
INV-0000406,CUST-00476,3784.51,EUR,2025-10-24,2025-11-28,
INV-0000407,CUST-00698,4624.56,EUR,2025-10-17,2025-11-13,
INV-0000408,CUST-00885,4856.32,EUR,2025-06-11,2025-06-27,
INV-0000409,CUST-00451,388.02,EUR,2025-08-15,2025-09-10,
INV-0000410,CUST-00816,1409.63,EUR,2025-01-29,2025-02-27,
INV-0000411,CUST-00520,417.24,EUR,2025-08-25,2025-09-29,
INV-0000412,CUST-00039,331.61,EUR,2025-05-27,2025-06-07,
INV-0000413,CUST-00661,4328.04,EUR,2025-02-16,2025-04-02,
INV-0000414,CUST-00520,1953.19,EUR,2025-10-25,2025-12-06,
INV-0000415,CUST-00978,3969.50,EUR,2025-01-22,2025-02-26,
INV-0000416,CUST-00931,4058.59,EUR,2025-11-30,2025-12-19,
INV-0000417,CUST-00330,3044.78,EUR,2025-09-14,2025-09-30,
INV-0000418,CUST-00981,356.27,EUR,2025-02-22,2025-03-22,
INV-0000419,CUST-00732,467.43,EUR,2025-11-27,2025-12-15,
INV-0000420,CUST-00041,1276.33,EUR,2025-08-13,2025-09-17,
INV-0000421,CUST-00537,2637.60,EUR,2025-03-23,2025-04-22,
INV-0000422,CUST-00382,4593.79,EUR,2025-07-18,2025-08-20,
INV-0000423,CUST-00794,1724.92,EUR,2025-11-03,2025-11-13,
INV-0000424,CUST-00809,3172.89,EUR,2025-06-21,2025-07-02,
INV-0000425,CUST-00338,517.80,EUR,2025-12-14,2026-01-14,
INV-0000426,CUST-00291,1297.38,EUR,2025-12-03,2026-01-17,
INV-0000427,CUST-00895,794.35,EUR,2025-02-11,2025-03-27,
INV-0000428,CUST-00680,750.07,EUR,2025-06-29,2025-07-25,
INV-0000429,CUST-00991,3297.47,EUR,2025-12-06,2026-01-07,
INV-0000430,CUST-00133,2995.45,EUR,2025-02-13,2025-03-11,
INV-0000431,CUST-00573,1914.56,EUR,2025-06-18,2025-07-03,
INV-0000432,CUST-00687,3529.01,EUR,2025-12-17,2026-01-26,
INV-0000433,CUST-00096,3247.82,EUR,2025-08-05,2025-09-13,
INV-0000434,CUST-00371,140.24,EUR,2025-06-08,2025-06-26,
INV-0000435,CUST-00974,1110.25,EUR,2025-09-06,2025-09-25,
INV-0000436,CUST-00232,4999.88,EUR,2025-03-21,2025-04-01,
INV-0000437,CUST-00303,4229.92,EUR,2025-02-21,2025-04-01,
INV-0000438,CUST-00790,2721.87,EUR,2025-09-27,2025-10-06,
INV-0000439,CUST-00678,1716.98,EUR,2025-11-13,2025-11-28,
INV-0000440,CUST-00612,1914.76,EUR,2025-03-25,2025-04-12,
INV-0000441,CUST-00852,3479.59,EUR,2025-11-16,2025-12-03,
INV-0000442,CUST-00739,2216.48,EUR,2025-07-30,2025-08-29,
INV-0000443,CUST-00693,3611.95,EUR,2025-08-16,2025-09-10,
INV-0000444,CUST-00771,3755.26,EUR,2025-08-18,2025-09-08,
INV-0000445,CUST-00547,1233.88,EUR,2025-08-29,2025-09-17,
INV-0000446,CUST-00377,3407.62,EUR,2025-10-20,2025-11-24,
INV-0000447,CUST-00473,3858.72,EUR,2025-07-15,2025-08-23,
INV-0000448,CUST-00541,2122.37,EUR,2025-03-24,2025-04-12,
INV-0000449,CUST-00821,3043.08,EUR,2025-05-09,2025-05-19,
INV-0000450,CUST-00657,2428.92,EUR,2025-07-10,2025-08-21,
INV-0000451,CUST-00957,557.82,EUR,2025-09-22,2025-10-06,
INV-0000452,CUST-00292,465.18,EUR,2025-03-24,2025-04-17,
INV-0000453,CUST-00461,4531.27,EUR,2025-03-17,2025-04-20,
INV-0000454,CUST-00094,4734.75,EUR,2025-04-24,2025-05-29,
INV-0000455,CUST-00906,1780.45,EUR,2025-01-14,2025-02-16,
INV-0000456,CUST-00055,2012.45,EUR,2025-07-11,2025-08-02,
INV-0000457,CUST-00396,4972.90,EUR,2025-07-11,2025-08-01,
INV-0000458,CUST-00029,1627.49,EUR,2025-02-20,2025-03-20,
INV-0000459,CUST-00811,772.94,EUR,2025-01-20,2025-02-14,
INV-0000460,CUST-00940,4157.32,EUR,2025-12-23,2026-01-07,
INV-0000461,CUST-00778,3542.40,EUR,2025-08-18,2025-08-25,
INV-0000462,CUST-00928,442.17,EUR,2025-05-12,2025-06-01,
INV-0000463,CUST-00856,790.12,EUR,2025-11-08,2025-12-18,
INV-0000464,CUST-00434,600.37,EUR,2025-05-28,2025-06-19,
INV-0000465,CUST-00309,653.15,EUR,2025-05-03,2025-06-05,
INV-0000466,CUST-00655,3979.80,EUR,2025-08-23,2025-09-03,
INV-0000467,CUST-00114,4191.60,EUR,2025-09-13,2025-10-28,
INV-0000468,CUST-00549,131.35,EUR,2025-09-21,2025-11-03,
INV-0000469,CUST-00248,3606.79,EUR,2025-05-30,2025-07-03,
INV-0000470,CUST-00002,3093.31,EUR,2025-05-04,2025-06-16,
INV-0000471,CUST-00427,977.20,EUR,2025-12-09,2025-12-21,
INV-0000472,CUST-00537,4874.54,EUR,2025-02-04,2025-03-16,
INV-0000473,CUST-00558,2561.27,EUR,2025-09-17,2025-10-29,
INV-0000474,CUST-00021,1982.75,EUR,2025-08-29,2025-09-07,
INV-0000475,CUST-00651,1965.06,EUR,2025-07-11,2025-08-03,
INV-0000476,CUST-00766,130.40,EUR,2025-02-04,2025-03-05,
INV-0000477,CUST-00247,3678.06,EUR,2025-11-18,2025-12-01,
INV-0000478,CUST-00791,2930.42,EUR,2025-06-20,2025-07-05,
INV-0000479,CUST-00046,1793.88,EUR,2025-06-23,2025-07-11,
INV-0000480,CUST-00851,3906.76,EUR,2025-08-26,2025-10-02,
INV-0000481,CUST-00647,952.28,EUR,2025-03-11,2025-03-22,
INV-0000482,CUST-00734,3892.14,EUR,2025-08-23,2025-09-01,
INV-0000483,CUST-00301,1047.88,EUR,2025-04-13,2025-04-22,
INV-0000484,CUST-00324,4670.19,EUR,2025-09-21,2025-10-23,
INV-0000485,CUST-00835,2738.00,EUR,2025-05-10,2025-05-19,
INV-0000486,CUST-00772,3252.16,EUR,2025-05-27,2025-06-25,
INV-0000487,CUST-00883,3915.17,EUR,2025-12-02,2025-12-30,
INV-0000488,CUST-00280,666.15,EUR,2025-07-08,2025-08-11,
INV-0000489,CUST-00911,2030.11,EUR,2025-08-14,2025-09-14,
INV-0000490,CUST-00348,4869.93,EUR,2025-09-12,2025-10-20,
INV-0000491,CUST-00377,4625.34,EUR,2025-09-23,2025-10-17,
INV-0000492,CUST-00821,458.93,EUR,2025-08-06,2025-08-18,
INV-0000493,CUST-00441,3032.14,EUR,2025-04-03,2025-05-14,
INV-0000494,CUST-00301,1640.00,EUR,2025-02-10,2025-03-09,
INV-0000495,CUST-00677,1513.42,EUR,2025-08-17,2025-10-01,
INV-0000496,CUST-00735,2159.27,EUR,2025-12-20,2026-01-24,
INV-0000497,CUST-00360,2263.29,EUR,2025-06-30,2025-08-03,
INV-0000498,CUST-00282,3215.37,EUR,2025-01-30,2025-02-10,
INV-0000499,CUST-00688,3205.69,EUR,2025-07-06,2025-08-14,
INV-0000500,CUST-00821,3762.00,EUR,2025-03-23,2025-03-31,
INV-0000501,CUST-00147,4250.91,EUR,2025-12-14,2026-01-18,
INV-0000502,CUST-00036,674.84,EUR,2025-05-01,2025-05-31,
INV-0000503,CUST-00371,1945.13,EUR,2025-10-18,2025-10-27,
INV-0000504,CUST-00620,809.52,EUR,2025-08-19,2025-09-18,
INV-0000505,CUST-00381,2247.50,EUR,2025-02-09,2025-03-24,
INV-0000506,CUST-00141,2670.83,EUR,2025-07-23,2025-08-19,
INV-0000507,CUST-00666,1429.51,EUR,2025-02-28,2025-03-08,
INV-0000508,CUST-00754,970.94,EUR,2025-09-23,2025-10-24,
INV-0000509,CUST-00936,2830.28,EUR,2025-05-15,2025-06-07,
INV-0000510,CUST-00721,2259.05,EUR,2025-11-10,2025-12-05,
INV-0000511,CUST-00711,4586.57,EUR,2025-09-09,2025-09-28,
INV-0000512,CUST-00126,721.86,EUR,2025-02-07,2025-03-14,
INV-0000513,CUST-00177,4498.46,EUR,2025-08-16,2025-08-28,
INV-0000514,CUST-00830,3425.55,EUR,2025-06-13,2025-07-12,
INV-0000515,CUST-00727,371.45,EUR,2025-10-05,2025-10-30,
INV-0000516,CUST-00913,1534.79,EUR,2025-03-22,2025-04-09,
INV-0000517,CUST-00813,1839.39,EUR,2025-04-25,2025-05-09,
INV-0000518,CUST-00206,3970.73,EUR,2025-05-02,2025-06-09,
INV-0000519,CUST-00027,1836.44,EUR,2025-10-21,2025-11-20,
INV-0000520,CUST-00479,4028.13,EUR,2025-10-10,2025-10-25,
INV-0000521,CUST-00627,4427.02,EUR,2025-02-03,2025-03-01,
INV-0000522,CUST-00408,4998.00,EUR,2025-09-03,2025-10-13,
INV-0000523,CUST-00421,3857.36,EUR,2025-10-22,2025-11-02,
INV-0000524,CUST-00129,4863.28,EUR,2025-11-25,2025-12-06,
INV-0000525,CUST-00461,2355.87,EUR,2025-09-22,2025-10-21,
INV-0000526,CUST-00132,4395.90,EUR,2025-10-10,2025-11-23,
INV-0000527,CUST-00187,3850.52,EUR,2025-03-08,2025-04-11,
INV-0000528,CUST-00515,4558.03,EUR,2025-01-29,2025-02-12,
INV-0000529,CUST-00531,807.43,EUR,2025-03-26,2025-04-12,
INV-0000530,CUST-00331,4676.95,EUR,2025-04-26,2025-05-25,
INV-0000531,CUST-00971,4707.48,EUR,2025-05-26,2025-06-07,
INV-0000532,CUST-00257,1021.69,EUR,2025-10-10,2025-11-03,
INV-0000533,CUST-00129,3143.86,EUR,2025-11-11,2025-12-22,
INV-0000534,CUST-00096,2537.74,EUR,2025-03-28,2025-05-11,
INV-0000535,CUST-00965,2924.20,EUR,2025-03-29,2025-05-13,
INV-0000536,CUST-00346,4220.52,EUR,2025-10-16,2025-10-25,
INV-0000537,CUST-00846,4325.72,EUR,2025-02-11,2025-02-20,
INV-0000538,CUST-00972,3225.20,EUR,2025-10-23,2025-11-15,
INV-0000539,CUST-00667,1093.50,EUR,2025-10-20,2025-11-22,
INV-0000540,CUST-00633,3213.01,EUR,2025-09-12,2025-10-23,
INV-0000541,CUST-00297,3227.44,EUR,2025-06-04,2025-07-11,
INV-0000542,CUST-00251,4033.21,EUR,2025-12-17,2026-01-18,
INV-0000543,CUST-00305,2295.04,EUR,2025-12-19,2025-12-29,
INV-0000544,CUST-00162,2226.05,EUR,2025-09-05,2025-10-11,
INV-0000545,CUST-00209,1733.95,EUR,2025-03-15,2025-04-11,
INV-0000546,CUST-00883,3605.90,EUR,2025-06-26,2025-07-28,
INV-0000547,CUST-00134,3815.29,EUR,2025-09-21,2025-11-02,
INV-0000548,CUST-00109,1629.62,EUR,2025-08-27,2025-09-10,
INV-0000549,CUST-00274,2275.50,EUR,2025-03-14,2025-03-27,
INV-0000550,CUST-00052,1486.55,EUR,2025-07-16,2025-08-18,
INV-0000551,CUST-00255,4815.29,EUR,2025-03-23,2025-04-19,
INV-0000552,CUST-00957,2909.55,EUR,2025-06-10,2025-06-29,
INV-0000553,CUST-00782,838.74,EUR,2025-09-21,2025-10-27,
INV-0000554,CUST-00511,4401.42,EUR,2025-09-12,2025-09-20,
INV-0000555,CUST-00093,4728.90,EUR,2025-09-16,2025-10-22,
INV-0000556,CUST-00990,1241.61,EUR,2025-10-26,2025-11-24,
INV-0000557,CUST-00050,300.18,EUR,2025-09-11,2025-10-26,
INV-0000558,CUST-00904,4222.11,EUR,2025-12-11,2026-01-17,
INV-0000559,CUST-00293,2706.62,EUR,2025-02-25,2025-03-31,
INV-0000560,CUST-00138,4418.16,EUR,2025-07-07,2025-08-08,
INV-0000561,CUST-00375,273.95,EUR,2025-01-27,2025-03-11,
INV-0000562,CUST-00576,1013.54,EUR,2025-10-11,2025-11-05,
INV-0000563,CUST-00076,1962.43,EUR,2025-08-19,2025-09-30,
INV-0000564,CUST-00287,4135.29,EUR,2025-11-16,2025-11-30,
INV-0000565,CUST-00132,4876.66,EUR,2025-07-21,2025-08-20,
INV-0000566,CUST-00814,4934.60,EUR,2025-10-13,2025-11-12,
INV-0000567,CUST-00774,764.12,EUR,2025-11-05,2025-12-14,
INV-0000568,CUST-00412,2525.39,EUR,2025-01-24,2025-02-02,
INV-0000569,CUST-00141,3582.28,EUR,2025-08-31,2025-10-10,
INV-0000570,CUST-00468,787.26,EUR,2025-09-21,2025-10-06,
INV-0000571,CUST-00336,4660.28,EUR,2025-06-13,2025-06-30,
INV-0000572,CUST-00403,4953.55,EUR,2025-06-03,2025-07-17,
INV-0000573,CUST-00345,2561.21,EUR,2025-09-18,2025-10-29,
INV-0000574,CUST-00502,3558.26,EUR,2025-06-03,2025-07-10,
INV-0000575,CUST-00836,132.35,EUR,2025-06-19,2025-07-03,
INV-0000576,CUST-00427,2939.33,EUR,2025-12-19,2025-12-27,
INV-0000577,CUST-00612,2399.22,EUR,2025-12-02,2026-01-15,
INV-0000578,CUST-00592,1176.34,EUR,2025-01-27,2025-03-12,
INV-0000579,CUST-00492,894.03,EUR,2025-11-19,2025-12-20,
INV-0000580,CUST-00152,4117.22,EUR,2025-05-05,2025-05-14,
INV-0000581,CUST-00587,4743.62,EUR,2025-02-26,2025-03-17,
INV-0000582,CUST-00020,2233.14,EUR,2025-08-03,2025-08-19,
INV-0000583,CUST-00423,3467.98,EUR,2025-07-30,2025-09-07,
INV-0000584,CUST-00794,3076.82,EUR,2025-08-30,2025-09-09,
INV-0000585,CUST-00723,733.51,EUR,2025-04-17,2025-05-29,
INV-0000586,CUST-00333,4990.71,EUR,2025-09-02,2025-10-12,
INV-0000587,CUST-00386,1603.08,EUR,2025-03-30,2025-05-05,
INV-0000588,CUST-00935,2688.98,EUR,2025-10-07,2025-11-05,
INV-0000589,CUST-00693,3871.35,EUR,2025-12-15,2026-01-07,
INV-0000590,CUST-00625,2446.69,EUR,2025-05-07,2025-05-31,
INV-0000591,CUST-00572,1527.57,EUR,2025-06-02,2025-06-27,
INV-0000592,CUST-00722,1076.03,EUR,2025-12-27,2026-02-03,
INV-0000593,CUST-00325,2425.03,EUR,2025-10-14,2025-11-07,
INV-0000594,CUST-00295,653.28,EUR,2025-12-13,2026-01-23,
INV-0000595,CUST-00389,4484.01,EUR,2025-07-22,2025-08-20,
INV-0000596,CUST-00978,3876.67,EUR,2025-03-16,2025-04-10,
INV-0000597,CUST-00044,1473.77,EUR,2026-01-01,2026-01-13,
INV-0000598,CUST-00355,4623.85,EUR,2025-12-02,2025-12-25,
INV-0000599,CUST-00766,2421.44,EUR,2025-04-14,2025-05-25,
INV-0000600,CUST-00278,4668.47,EUR,2025-12-23,2026-01-16,
INV-0000601,CUST-00141,590.67,EUR,2025-10-28,2025-11-19,
INV-0000602,CUST-00249,301.29,EUR,2025-09-29,2025-10-20,
INV-0000603,CUST-00654,1202.54,EUR,2025-02-21,2025-03-26,
INV-0000604,CUST-00339,3600.92,EUR,2025-02-21,2025-03-08,
INV-0000605,CUST-00006,4824.37,EUR,2025-03-22,2025-04-24,
INV-0000606,CUST-00669,4678.41,EUR,2025-09-01,2025-10-08,
INV-0000607,CUST-00667,1037.31,EUR,2025-05-28,2025-06-24,
INV-0000608,CUST-00293,3247.19,EUR,2025-02-15,2025-03-30,
INV-0000609,CUST-00238,2699.00,EUR,2025-01-20,2025-02-07,
INV-0000610,CUST-00428,4417.11,EUR,2025-04-01,2025-04-10,
INV-0000611,CUST-00857,2015.12,EUR,2025-09-11,2025-09-29,
INV-0000612,CUST-00960,3757.57,EUR,2025-05-29,2025-06-07,
INV-0000613,CUST-00010,1527.04,EUR,2025-11-05,2025-11-18,
INV-0000614,CUST-00951,4915.82,EUR,2025-05-26,2025-07-01,
INV-0000615,CUST-00657,2739.34,EUR,2025-09-10,2025-09-25,
INV-0000616,CUST-00872,2545.85,EUR,2025-05-20,2025-06-08,
INV-0000617,CUST-00829,607.60,EUR,2025-03-25,2025-04-30,
INV-0000618,CUST-00664,1323.46,EUR,2025-04-06,2025-04-13,
INV-0000619,CUST-00755,1718.71,EUR,2025-06-01,2025-07-14,
INV-0000620,CUST-00691,3798.55,EUR,2025-03-31,2025-05-02,
INV-0000621,CUST-00847,2167.13,EUR,2025-06-17,2025-06-29,
INV-0000622,CUST-00411,3362.82,EUR,2025-04-05,2025-04-20,
INV-0000623,CUST-00489,1651.83,EUR,2025-05-08,2025-05-15,
INV-0000624,CUST-00268,1948.69,EUR,2025-08-17,2025-09-10,
INV-0000625,CUST-00977,1681.65,EUR,2025-10-26,2025-12-08,
INV-0000626,CUST-00012,1344.69,EUR,2025-07-04,2025-07-26,
INV-0000627,CUST-00064,3355.54,EUR,2025-08-27,2025-09-22,
INV-0000628,CUST-00164,2056.81,EUR,2025-09-15,2025-10-11,
INV-0000629,CUST-00707,631.21,EUR,2025-06-01,2025-07-01,
INV-0000630,CUST-00630,1143.20,EUR,2025-03-10,2025-04-16,
INV-0000631,CUST-00157,2302.14,EUR,2025-11-07,2025-12-07,
INV-0000632,CUST-00426,3524.61,EUR,2025-08-30,2025-10-10,
INV-0000633,CUST-00822,3337.27,EUR,2025-04-22,2025-05-14,
INV-0000634,CUST-00697,3785.96,EUR,2025-02-11,2025-03-23,
INV-0000635,CUST-00458,2664.46,EUR,2025-07-05,2025-07-16,
INV-0000636,CUST-00940,2842.64,EUR,2025-02-01,2025-03-15,
INV-0000637,CUST-00925,2552.16,EUR,2025-10-21,2025-12-01,
INV-0000638,CUST-00154,864.46,EUR,2025-09-24,2025-10-29,
INV-0000639,CUST-00120,3417.46,EUR,2025-10-26,2025-12-03,
INV-0000640,CUST-00094,4499.50,EUR,2025-08-17,2025-08-27,
INV-0000641,CUST-00465,703.12,EUR,2025-08-01,2025-09-06,
INV-0000642,CUST-00578,335.80,EUR,2025-08-25,2025-09-20,
INV-0000643,CUST-00741,157.76,EUR,2025-05-11,2025-05-18,
INV-0000644,CUST-00764,1128.61,EUR,2025-02-07,2025-02-16,
INV-0000645,CUST-00434,1755.42,EUR,2025-02-02,2025-03-15,
INV-0000646,CUST-00062,4676.18,EUR,2025-02-05,2025-03-14,
INV-0000647,CUST-00033,1471.10,EUR,2025-04-03,2025-04-18,
INV-0000648,CUST-00785,3225.55,EUR,2025-11-27,2025-12-30,
INV-0000649,CUST-00384,4964.64,EUR,2025-07-15,2025-08-19,
INV-0000650,CUST-00891,4589.72,EUR,2025-07-13,2025-08-13,
INV-0000651,CUST-00083,3429.52,EUR,2025-12-05,2026-01-15,
INV-0000652,CUST-00137,3284.99,EUR,2025-06-28,2025-07-12,
INV-0000653,CUST-00183,4964.59,EUR,2025-07-21,2025-08-30,
INV-0000654,CUST-00131,3652.90,EUR,2025-04-25,2025-05-02,
INV-0000655,CUST-00775,162.54,EUR,2025-06-02,2025-07-08,
INV-0000656,CUST-00690,3609.52,EUR,2025-08-06,2025-09-16,
INV-0000657,CUST-00389,4125.63,EUR,2025-05-07,2025-06-12,
INV-0000658,CUST-00355,817.85,EUR,2025-04-07,2025-04-21,
INV-0000659,CUST-00033,4056.92,EUR,2025-08-03,2025-08-11,
INV-0000660,CUST-00247,1070.10,EUR,2025-02-21,2025-04-07,
INV-0000661,CUST-00035,2259.88,EUR,2025-12-11,2025-12-21,
INV-0000662,CUST-00251,3715.68,EUR,2025-07-25,2025-08-29,
INV-0000663,CUST-00240,2721.81,EUR,2025-01-29,2025-02-13,
INV-0000664,CUST-00516,4967.74,EUR,2025-04-30,2025-06-12,
INV-0000665,CUST-00327,2908.50,EUR,2025-12-11,2026-01-07,
INV-0000666,CUST-00243,1543.73,EUR,2025-03-15,2025-04-24,
INV-0000667,CUST-00227,2097.12,EUR,2025-05-21,2025-05-31,
INV-0000668,CUST-00571,4745.18,EUR,2025-03-31,2025-05-04,
INV-0000669,CUST-00570,2503.32,EUR,2025-06-26,2025-07-27,
INV-0000670,CUST-00805,2646.09,EUR,2025-12-23,2026-01-25,
INV-0000671,CUST-00419,788.63,EUR,2025-07-12,2025-07-30,
INV-0000672,CUST-00773,2712.74,EUR,2025-05-04,2025-05-25,
INV-0000673,CUST-00308,4294.83,EUR,2025-03-15,2025-04-20,
INV-0000674,CUST-00937,335.24,EUR,2025-07-31,2025-09-02,
INV-0000675,CUST-00571,2673.46,EUR,2025-07-18,2025-08-09,
INV-0000676,CUST-00262,1056.52,EUR,2025-11-28,2025-12-10,
INV-0000677,CUST-00945,2276.44,EUR,2025-07-09,2025-07-21,
INV-0000678,CUST-00549,3636.69,EUR,2025-04-08,2025-04-18,
INV-0000679,CUST-00275,1916.98,EUR,2025-11-06,2025-12-21,
INV-0000680,CUST-00041,4374.42,EUR,2025-04-07,2025-05-21,
INV-0000681,CUST-00742,3373.68,EUR,2025-04-22,2025-05-29,
INV-0000682,CUST-00214,4353.90,EUR,2025-06-20,2025-07-16,
INV-0000683,CUST-00980,4549.52,EUR,2025-04-19,2025-05-08,
INV-0000684,CUST-00986,3720.30,EUR,2025-09-03,2025-09-25,
INV-0000685,CUST-00713,3041.79,EUR,2025-04-15,2025-05-17,
INV-0000686,CUST-00938,1234.69,EUR,2025-06-14,2025-07-09,
INV-0000687,CUST-00390,2357.94,EUR,2025-11-29,2025-12-28,
INV-0000688,CUST-00316,1344.73,EUR,2025-09-20,2025-10-28,
INV-0000689,CUST-00478,538.11,EUR,2025-08-29,2025-09-25,
INV-0000690,CUST-00937,1055.48,EUR,2025-06-10,2025-07-13,
INV-0000691,CUST-00047,2834.50,EUR,2025-04-24,2025-05-10,
INV-0000692,CUST-00017,1340.83,EUR,2025-10-27,2025-12-10,
INV-0000693,CUST-00738,2117.01,EUR,2025-03-20,2025-04-08,
INV-0000694,CUST-00338,1188.59,EUR,2025-10-19,2025-11-10,
INV-0000695,CUST-00512,2775.68,EUR,2025-12-17,2026-01-14,
INV-0000696,CUST-00264,3828.64,EUR,2025-09-08,2025-10-16,
INV-0000697,CUST-00472,882.76,EUR,2025-06-30,2025-07-17,
INV-0000698,CUST-00144,3615.55,EUR,2025-09-08,2025-09-26,
INV-0000699,CUST-00939,4452.35,EUR,2025-11-25,2025-12-05,
INV-0000700,CUST-00537,217.43,EUR,2025-02-08,2025-02-18,
INV-0000701,CUST-00783,81.60,EUR,2025-03-12,2025-04-02,
INV-0000702,CUST-00070,3550.49,EUR,2025-01-05,2025-01-25,
INV-0000703,CUST-00518,2307.25,EUR,2025-01-31,2025-03-09,
INV-0000704,CUST-00676,2464.88,EUR,2025-01-04,2025-02-14,
INV-0000705,CUST-00565,2086.13,EUR,2025-01-09,2025-02-18,
INV-0000706,CUST-00740,1409.97,EUR,2025-05-27,2025-06-04,
INV-0000707,CUST-00515,4075.13,EUR,2025-12-12,2026-01-15,
INV-0000708,CUST-00826,4701.57,EUR,2025-04-02,2025-04-15,
INV-0000709,CUST-00941,526.75,EUR,2025-03-18,2025-04-09,
INV-0000710,CUST-00197,3117.92,EUR,2025-05-10,2025-06-08,
INV-0000711,CUST-00274,3984.93,EUR,2025-02-10,2025-03-12,
INV-0000712,CUST-00983,2059.84,EUR,2025-10-17,2025-11-08,
INV-0000713,CUST-00714,1167.99,EUR,2025-12-17,2025-12-29,
INV-0000714,CUST-00670,4958.79,EUR,2025-11-29,2025-12-08,
INV-0000715,CUST-00096,2056.13,EUR,2025-07-13,2025-08-24,
INV-0000716,CUST-00488,327.77,EUR,2025-01-05,2025-01-22,
INV-0000717,CUST-00085,2524.30,EUR,2025-08-11,2025-09-08,
INV-0000718,CUST-00580,4887.78,EUR,2025-02-18,2025-03-30,
INV-0000719,CUST-00942,260.63,EUR,2025-04-19,2025-06-01,
INV-0000720,CUST-00487,1391.92,EUR,2025-02-08,2025-03-04,
INV-0000721,CUST-00921,2738.00,EUR,2025-12-03,2025-12-12,
INV-0000722,CUST-00184,4647.39,EUR,2025-06-11,2025-06-19,
INV-0000723,CUST-00985,1075.43,EUR,2025-03-15,2025-04-16,
INV-0000724,CUST-00952,430.84,EUR,2025-03-25,2025-05-07,
INV-0000725,CUST-00247,2855.14,EUR,2025-07-19,2025-08-29,
INV-0000726,CUST-00340,1950.04,EUR,2025-03-13,2025-03-25,
INV-0000727,CUST-00513,3740.01,EUR,2025-06-27,2025-07-07,
INV-0000728,CUST-00101,2213.59,EUR,2025-02-08,2025-03-08,
INV-0000729,CUST-00620,3856.58,EUR,2025-11-01,2025-12-03,
INV-0000730,CUST-00993,3879.10,EUR,2025-01-16,2025-02-09,
INV-0000731,CUST-00803,4963.30,EUR,2025-09-09,2025-09-30,
INV-0000732,CUST-00365,2787.54,EUR,2025-07-12,2025-08-15,
INV-0000733,CUST-00191,3414.49,EUR,2025-12-05,2026-01-05,
INV-0000734,CUST-00088,3872.23,EUR,2025-06-01,2025-06-23,
INV-0000735,CUST-00731,413.86,EUR,2025-05-18,2025-06-03,
INV-0000736,CUST-00390,3572.80,EUR,2025-11-21,2025-12-07,
INV-0000737,CUST-00758,1978.63,EUR,2025-07-04,2025-07-17,
