payment_id,invoice_id,customer_id,amount_paid,currency,payment_date,reference
PAY-00010263,INV-0010754,CUST-00047,4370.65,EUR,2026-02-01,full-match
PAY-00023662,INV-X-0039836,CUST-00764,456.63,EUR,2025-01-31,noise
PAY-00019542,INV-X-0005046,CUST-00179,5530.59,EUR,2025-03-19,noise
PAY-00020376,INV-X-0007662,CUST-00098,6694.59,EUR,2025-07-16,noise
PAY-00015029,INV-0015705,CUST-00552,754.93,EUR,2025-11-01,full-match
PAY-00014574,INV-0015252,CUST-00625,1662.71,EUR,2026-01-09,full-match
PAY-00000202,INV-0000217,CUST-00255,636.34,EUR,2025-09-26,full-match
PAY-00020188,INV-X-0018076,CUST-00485,5707.82,EUR,2025-03-18,noise
PAY-00015496,INV-0016216,CUST-00464,3977.77,EUR,2025-09-18,full-match
PAY-00020300,INV-X-0038185,CUST-00207,4088.28,EUR,2025-03-20,noise
PAY-00002112,INV-0002213,CUST-00682,525.75,EUR,2025-09-03,duplicate
PAY-00023426,INV-X-0003320,CUST-00355,5016.64,EUR,2025-01-01,noise
PAY-00014159,INV-0014830,CUST-00588,1461.56,EUR,2025-04-09,overpay
PAY-00022507,INV-X-0016084,CUST-00069,3570.86,EUR,2025-04-06,noise
PAY-00004917,INV-0005133,CUST-00291,535.89,EUR,2025-11-20,partial
PAY-00017554,INV-0018344,CUST-00484,3599.68,EUR,2026-01-12,full-match
PAY-00010394,INV-0010888,CUST-00005,182.98,EUR,2025-08-02,full-match
PAY-00007669,INV-0008048,CUST-00621,2389.42,EUR,2026-01-03,full-match
PAY-00013882,INV-0014541,CUST-00887,2423.29,EUR,2025-10-20,overpay
PAY-00005224,INV-0005456,CUST-00268,1346.34,EUR,2025-03-10,duplicate
PAY-00024822,INV-X-0025448,CUST-00304,586.15,EUR,2025-12-10,noise
PAY-00013919,INV-0014577,CUST-00368,2328.26,EUR,2025-04-18,full-match
PAY-00020154,INV-X-0037533,CUST-00605,3916.60,EUR,2025-05-17,noise
PAY-00006811,INV-0007139,CUST-00721,4581.33,EUR,2025-10-24,full-match
PAY-00001177,INV-0001228,CUST-00806,2550.44,EUR,2025-09-10,full-match
PAY-00015428,INV-0016144,CUST-00109,1713.57,EUR,2025-03-01,full-match
PAY-00008952,INV-0009380,CUST-00560,4139.86,EUR,2025-12-05,full-match
PAY-00019050,INV-0019901,CUST-00459,246.27,EUR,2025-12-09,full-match
PAY-00000973,INV-0001014,CUST-00232,4193.54,EUR,2025-11-02,full-match
PAY-00018545,INV-0019377,CUST-00262,1613.83,EUR,2025-05-25,full-match
PAY-00002305,INV-0002411,CUST-00747,3008.67,EUR,2025-05-05,partial
PAY-00023394,INV-X-0013165,CUST-00109,4743.90,EUR,2025-10-10,noise
PAY-00003866,INV-0004035,CUST-00348,2286.05,EUR,2025-04-13,full-match
PAY-00011197,INV-0011735,CUST-00286,3761.69,EUR,2025-11-25,full-match
PAY-00001071,INV-0001116,CUST-00385,4388.89,EUR,2025-06-22,full-match
PAY-00002284,INV-0002389,CUST-00280,1267.35,EUR,2025-07-15,duplicate
PAY-00018312,INV-0019143,CUST-00017,1456.07,EUR,2025-10-08,full-match
PAY-00018135,INV-0018953,CUST-00393,1341.40,EUR,2025-07-03,full-match
PAY-00013649,INV-0014301,CUST-00490,402.42,EUR,2025-04-14,full-match
PAY-00002751,INV-0002876,CUST-00311,4552.17,EUR,2025-06-20,overpay
PAY-00010619,INV-0011126,CUST-00661,4171.27,EUR,2025-05-18,full-match
PAY-00005376,INV-0005606,CUST-00081,1631.56,EUR,2025-07-13,full-match
PAY-00012212,INV-0012793,CUST-00942,3102.05,EUR,2025-02-27,duplicate
PAY-00004930,INV-0005145,CUST-00642,1048.92,EUR,2025-02-22,partial
PAY-00015673,INV-0016393,CUST-00905,3442.13,EUR,2025-09-24,suspicious-customer-mismatch
PAY-00000563,INV-0000585,CUST-00723,893.07,EUR,2025-06-10,overpay
PAY-00021430,INV-X-0030884,CUST-00367,4658.97,EUR,2025-07-04,noise
PAY-00000357,INV-0000377,CUST-00320,3621.90,EUR,2025-12-13,full-match
PAY-00013296,INV-0013947,CUST-00654,4824.28,EUR,2025-12-12,full-match
PAY-00000156,INV-0000166,CUST-00855,455.44,EUR,2025-02-23,full-match
PAY-00019574,INV-X-0031784,CUST-00473,3133.47,EUR,2025-05-04,noise
PAY-00011504,INV-0012067,CUST-00482,3532.11,EUR,2025-02-22,partial
PAY-00023667,INV-X-0022672,CUST-00660,1501.53,EUR,2025-09-03,noise
PAY-00020470,INV-X-0031733,CUST-00053,6047.53,EUR,2025-12-27,noise
PAY-00014877,INV-0015557,CUST-00893,4022.27,EUR,2025-02-15,full-match
PAY-00003248,INV-0003401,CUST-00937,1843.37,EUR,2025-10-31,full-match
PAY-00006498,INV-0006804,CUST-00023,4096.25,EUR,2025-09-21,full-match
PAY-00002613,INV-0002730,CUST-00705,2258.43,EUR,2025-05-14,partial
PAY-00018210,INV-0019035,CUST-00453,2157.88,EUR,2025-03-12,full-match
PAY-00004409,INV-0004596,CUST-00053,60.33,EUR,2025-04-06,full-match
PAY-00024339,INV-X-0008119,CUST-00166,2315.01,EUR,2025-02-06,noise
PAY-00022826,INV-X-0033537,CUST-00554,309.02,EUR,2025-12-15,noise
PAY-00021332,INV-X-0030607,CUST-00081,4815.61,EUR,2025-06-23,noise
PAY-00018576,INV-0019406,CUST-00892,4260.22,EUR,2025-04-15,full-match
PAY-00005921,INV-0006185,CUST-00854,3957.88,EUR,2025-09-18,full-match
PAY-00018558,INV-0019389,CUST-00246,2316.37,EUR,2025-09-09,duplicate
PAY-00007220,INV-0007571,CUST-00611,2899.76,EUR,2025-07-09,full-match
PAY-00014315,INV-0014983,CUST-00620,3384.86,EUR,2025-12-12,full-match
PAY-00018099,INV-0018914,CUST-00915,1413.89,EUR,2025-03-09,full-match
PAY-00014388,INV-0015062,CUST-00652,3469.10,EUR,2025-01-28,full-match
PAY-00023481,INV-X-0030696,CUST-00603,1434.24,EUR,2025-08-04,noise
PAY-00016832,INV-0017601,CUST-00575,77.20,EUR,2025-11-02,partial
PAY-00008631,INV-0009046,CUST-00506,3397.53,EUR,2025-10-06,full-match
PAY-00002457,INV-0002579,CUST-00405,4697.67,EUR,2025-04-06,duplicate
PAY-00008330,INV-0008740,CUST-00513,3533.29,EUR,2025-12-29,full-match
PAY-00009195,INV-0009638,CUST-00830,2460.72,EUR,2025-11-19,full-match
PAY-00001599,INV-0001685,CUST-00886,3922.60,EUR,2025-07-06,full-match
PAY-00023655,INV-X-0012626,CUST-00615,3958.57,EUR,2025-10-06,noise
PAY-00011065,INV-0011600,CUST-00249,2573.51,EUR,2025-02-09,full-match
PAY-00024132,INV-X-0015870,CUST-00433,3646.43,EUR,2025-10-28,noise
PAY-00015335,INV-0016044,CUST-00297,567.13,EUR,2025-04-27,full-match
PAY-00014417,INV-0015092,CUST-00678,3866.24,EUR,2025-06-17,full-match
PAY-00021411,INV-X-0016251,CUST-00010,6493.65,EUR,2025-06-26,noise
PAY-00009997,INV-0010472,CUST-00686,1541.28,EUR,2025-07-03,duplicate
PAY-00009693,INV-0010159,CUST-00008,2677.99,EUR,2025-07-11,suspicious-customer-mismatch
PAY-00012463,INV-0013062,CUST-00936,1595.17,EUR,2025-09-18,full-match
PAY-00024518,INV-X-0029388,CUST-00017,4698.23,EUR,2025-08-06,noise
PAY-00006956,INV-0007289,CUST-00492,289.16,EUR,2025-11-02,partial
PAY-00002412,INV-0002529,CUST-00028,974.13,EUR,2025-03-07,full-match
PAY-00018438,INV-0019270,CUST-00372,161.98,EUR,2025-10-11,full-match
PAY-00000442,INV-0000462,CUST-00928,442.17,EUR,2025-06-07,full-match
PAY-00020330,INV-X-0011223,CUST-00224,4454.18,EUR,2026-02-02,noise
PAY-00002696,INV-0002820,CUST-00166,742.38,EUR,2025-09-01,full-match
PAY-00024882,INV-X-0005917,CUST-00873,1102.54,EUR,2025-05-01,noise
PAY-00000613,INV-0000635,CUST-00458,2664.46,EUR,2025-07-25,full-match
PAY-00021605,INV-X-0014995,CUST-00439,408.37,EUR,2025-09-01,noise
PAY-00007367,INV-0007719,CUST-00656,3402.03,EUR,2025-12-06,full-match
PAY-00021870,INV-X-0026680,CUST-00610,2508.13,EUR,2025-02-06,noise
PAY-00008750,INV-0009166,CUST-00981,3527.47,EUR,2026-01-13,full-match
PAY-00006991,INV-0007327,CUST-00179,4065.97,EUR,2025-02-01,full-match
PAY-00014953,INV-0015626,CUST-00847,1949.95,EUR,2026-01-14,duplicate
PAY-00012315,INV-0012902,CUST-00447,3541.15,EUR,2025-05-01,full-match
PAY-00000903,INV-0000943,CUST-00044,4714.29,EUR,2025-02-19,duplicate
PAY-00001430,INV-0001501,CUST-00383,526.47,EUR,2025-12-22,suspicious-customer-mismatch
PAY-00024121,INV-X-0038868,CUST-00880,3711.59,EUR,2025-03-10,noise
PAY-00010508,INV-0011007,CUST-00218,3700.63,EUR,2025-06-03,full-match
PAY-00021752,INV-X-0029958,CUST-00781,1479.24,EUR,2025-07-03,noise
PAY-00024791,INV-X-0021828,CUST-00379,4455.47,EUR,2025-10-14,noise
PAY-00018083,INV-0018899,CUST-00534,1442.54,EUR,2025-08-11,duplicate
PAY-00005632,INV-0005877,CUST-00430,3516.34,EUR,2025-08-27,partial
PAY-00002914,INV-0003051,CUST-00217,1153.25,EUR,2025-10-22,full-match
PAY-00013861,INV-0014520,CUST-00336,2090.98,EUR,2025-10-22,full-match
PAY-00011395,INV-0011946,CUST-00844,2822.00,EUR,2025-06-29,full-match
PAY-00020948,INV-X-0032607,CUST-00720,6244.92,EUR,2026-02-20,noise
PAY-00000167,INV-0000179,CUST-00105,2707.89,EUR,2025-07-27,partial
PAY-00016056,INV-0016801,CUST-00035,3675.21,EUR,2025-09-26,full-match
PAY-00009828,,CUST-00191,4521.41,EUR,2025-06-07,missing-invoice-id
PAY-00023318,INV-X-0004977,CUST-00473,1733.25,EUR,2025-11-05,noise
PAY-00013303,INV-0013954,CUST-00055,3325.12,EUR,2025-05-06,duplicate
PAY-00000022,INV-0000023,CUST-00275,377.63,EUR,2025-11-20,full-match
PAY-00024964,INV-X-0035612,CUST-00499,2598.88,EUR,2025-07-19,noise
PAY-00016903,INV-0017674,CUST-00887,681.11,EUR,2025-03-04,duplicate
PAY-00012367,INV-0012954,CUST-00586,4471.78,EUR,2025-11-19,full-match
PAY-00015908,INV-0016643,CUST-00195,3422.24,EUR,2026-02-14,full-match
PAY-00004703,INV-0004907,CUST-00200,894.47,EUR,2025-04-09,full-match
PAY-00011529,INV-0012091,CUST-00229,2921.47,EUR,2025-03-16,full-match
PAY-00008512,INV-0008924,CUST-00578,3696.07,EUR,2025-06-11,full-match
PAY-00004032,INV-0004203,CUST-00886,4311.45,EUR,2025-09-21,full-match
PAY-00021273,INV-X-0038396,CUST-00425,2849.38,EUR,2026-01-06,noise
PAY-00016423,INV-0017181,CUST-00844,2095.62,EUR,2025-09-28,full-match
PAY-00001817,INV-0001906,CUST-00721,2323.45,EUR,2025-12-17,duplicate
PAY-00001299,INV-0001361,CUST-00529,3717.58,EUR,2025-11-29,overpay
PAY-00016910,INV-0017681,CUST-00140,1510.95,EUR,2025-03-26,suspicious-customer-mismatch
PAY-00010487,INV-0010985,CUST-00135,3292.15,EUR,2025-10-03,full-match
PAY-00024414,INV-X-0008897,CUST-00768,1192.18,EUR,2025-04-16,noise
PAY-00019634,INV-X-0038266,CUST-00955,6407.86,EUR,2025-11-26,noise
PAY-00006934,INV-0007268,CUST-00693,4530.09,EUR,2025-07-31,full-match
PAY-00015492,INV-0016213,CUST-00290,3553.79,EUR,2025-06-18,full-match
PAY-00021660,INV-X-0033079,CUST-00880,6587.53,EUR,2025-03-22,noise
PAY-00014751,INV-0015428,CUST-00335,2047.75,EUR,2025-07-07,duplicate
PAY-00024106,INV-X-0026920,CUST-00963,5278.97,EUR,2025-08-30,noise
PAY-00016130,INV-0016880,CUST-00693,2287.58,EUR,2025-04-10,partial
PAY-00007078,INV-0007418,CUST-00225,1283.61,EUR,2025-11-28,full-match
PAY-00007655,INV-0008033,CUST-00551,2848.43,EUR,2025-12-22,full-match
PAY-00010647,INV-0011160,CUST-00183,1363.23,EUR,2025-03-31,full-match
PAY-00009288,INV-0009740,CUST-00008,2738.93,EUR,2025-11-24,full-match
PAY-00022435,INV-X-0036974,CUST-00353,3038.97,EUR,2025-09-25,noise
PAY-00021172,INV-X-0024685,CUST-00196,6059.24,EUR,2026-01-27,noise
PAY-00019292,INV-X-0031874,CUST-00563,4761.05,EUR,2025-09-30,noise
PAY-00013004,INV-0013636,CUST-00577,733.58,EUR,2025-12-10,full-match
PAY-00008987,INV-0009418,CUST-00193,4314.81,EUR,2025-03-24,full-match
PAY-00013708,INV-0014359,CUST-00118,865.47,EUR,2026-01-07,full-match
PAY-00014958,INV-0015631,CUST-00211,541.78,EUR,2025-02-20,full-match
PAY-00009691,INV-0010157,CUST-00037,4829.81,EUR,2025-10-17,full-match
PAY-00000477,INV-0000500,CUST-00821,3762.00,EUR,2025-04-07,full-match
PAY-00020137,INV-X-0004835,CUST-00230,5801.72,EUR,2026-02-25,noise
PAY-00006590,INV-0006905,CUST-00603,4578.33,EUR,2025-12-28,full-match
PAY-00012130,INV-0012715,CUST-00867,3280.38,EUR,2025-06-02,duplicate
PAY-00023260,INV-X-0032788,CUST-00257,2373.37,EUR,2025-10-15,noise
PAY-00009831,INV-0010305,CUST-00209,2597.67,EUR,2025-10-07,full-match
PAY-00023233,INV-X-0011237,CUST-00050,621.81,EUR,2025-11-29,noise
PAY-00000795,INV-0000829,CUST-00139,4815.72,EUR,2025-08-23,full-match
PAY-00014432,INV-0015108,CUST-00948,4357.05,EUR,2025-11-21,full-match
PAY-00023003,INV-X-0033722,CUST-00398,5759.99,EUR,2025-03-14,noise
PAY-00015797,INV-0016527,CUST-00693,3761.60,EUR,2025-11-16,full-match
PAY-00015007,INV-0015681,CUST-00701,4218.86,EUR,2025-03-29,full-match
PAY-00019901,INV-X-0013510,CUST-00910,4825.48,EUR,2025-01-08,noise
PAY-00001046,INV-0001088,CUST-00808,6158.78,EUR,2025-08-18,overpay
PAY-00021376,INV-X-0004464,CUST-00233,5094.19,EUR,2025-11-13,noise
PAY-00001312,INV-0001374,CUST-00990,1916.55,EUR,2025-10-02,full-match
PAY-00002873,INV-0003007,CUST-00185,3672.30,EUR,2025-08-26,full-match
PAY-00001129,INV-0001178,CUST-00261,3073.72,EUR,2025-04-16,full-match
PAY-00019521,INV-X-0005984,CUST-00513,3077.52,EUR,2025-12-26,noise
PAY-00007809,INV-0008200,CUST-00281,725.05,EUR,2025-11-04,duplicate
PAY-00004430,INV-0004619,CUST-00747,2958.97,EUR,2026-01-25,full-match
PAY-00020171,INV-X-0034914,CUST-00888,889.79,EUR,2025-07-06,noise
PAY-00020738,INV-X-0002450,CUST-00383,341.53,EUR,2025-12-07,noise
PAY-00006997,INV-0007333,CUST-00367,3105.13,EUR,2025-01-23,full-match
PAY-00009089,INV-0009525,CUST-00820,4558.94,EUR,2025-05-27,duplicate
PAY-00017005,INV-0017778,CUST-00388,3445.34,EUR,2025-04-04,full-match
PAY-00020303,INV-X-0008913,CUST-00705,654.80,EUR,2025-01-12,noise
PAY-00010463,INV-0010959,CUST-00944,511.70,EUR,2025-10-09,partial
PAY-00014569,,CUST-00206,1062.36,EUR,2025-08-29,missing-invoice-id
PAY-00015696,INV-0016416,CUST-00827,4030.69,EUR,2025-09-23,full-match
PAY-00006234,INV-0006523,CUST-00459,4397.62,EUR,2025-10-26,full-match
PAY-00017450,INV-0018240,CUST-00172,2248.99,EUR,2025-08-13,full-match
PAY-00016740,INV-0017507,CUST-00570,1488.32,EUR,2025-07-07,full-match
PAY-00010595,INV-0011103,CUST-00390,2849.55,EUR,2025-04-08,duplicate
PAY-00022267,INV-X-0023681,CUST-00339,2352.39,EUR,2025-10-29,noise
PAY-00012506,INV-0013108,CUST-00302,3234.67,EUR,2025-06-21,full-match
PAY-00017622,INV-0018413,CUST-00800,1194.51,EUR,2025-07-19,full-match
PAY-00004581,INV-0004778,CUST-00488,3460.53,EUR,2025-10-23,duplicate
PAY-00000145,INV-0000152,CUST-00927,3860.49,EUR,2026-01-20,full-match
PAY-00014477,INV-0015152,CUST-00506,3825.03,EUR,2025-09-08,duplicate
PAY-00010232,INV-0010717,CUST-00251,722.70,EUR,2025-03-19,full-match
PAY-00009015,INV-0009446,CUST-00154,81.15,EUR,2025-10-29,duplicate
PAY-00000134,INV-0000141,CUST-00573,2997.49,EUR,2025-10-03,full-match
PAY-00022718,INV-X-0036018,CUST-00010,6159.28,EUR,2025-10-20,noise
PAY-00020473,INV-X-0022562,CUST-00242,6535.94,EUR,2025-05-05,noise
PAY-00016848,INV-0017617,CUST-00406,147.66,EUR,2025-05-31,full-match
PAY-00004700,INV-0004903,CUST-00073,4052.14,EUR,2025-11-05,full-match
PAY-00014390,INV-0015065,CUST-00988,2291.25,EUR,2026-01-28,full-match
PAY-00020761,INV-X-0035903,CUST-00304,6657.73,EUR,2025-06-26,noise
PAY-00024170,INV-X-0009668,CUST-00796,1697.40,EUR,2026-02-07,noise
PAY-00022600,INV-X-0039589,CUST-00095,6655.90,EUR,2025-06-07,noise
PAY-00005346,INV-0005579,CUST-00062,2057.88,EUR,2025-07-09,full-match
PAY-00016805,INV-0017575,CUST-00875,2358.71,EUR,2025-08-02,full-match
PAY-00014883,INV-0015562,CUST-00694,1906.60,EUR,2025-08-31,full-match
PAY-00008911,INV-0009338,CUST-00635,4511.04,EUR,2025-10-11,full-match
PAY-00023236,INV-X-0016077,CUST-00702,646.21,EUR,2025-08-22,noise
PAY-00010241,INV-0010729,CUST-00112,3203.09,EUR,2025-04-08,full-match
PAY-00011796,INV-0012372,CUST-00283,3885.72,EUR,2026-01-08,duplicate
PAY-00024505,INV-X-0000872,CUST-00197,2006.51,EUR,2025-02-02,noise
PAY-00009004,INV-0009436,CUST-00860,3388.83,EUR,2025-12-26,full-match
PAY-00015898,INV-0016631,CUST-00308,3693.83,EUR,2025-09-27,full-match
PAY-00005415,INV-0005646,CUST-00586,247.18,EUR,2025-08-30,full-match
PAY-00006841,INV-0007171,CUST-00914,1320.60,EUR,2025-06-28,duplicate
PAY-00024546,INV-X-0006601,CUST-00732,287.22,EUR,2025-10-15,noise
PAY-00023585,INV-X-0013869,CUST-00435,4973.09,EUR,2025-08-15,noise
PAY-00014992,INV-0015667,CUST-00369,1091.23,EUR,2025-11-23,suspicious-customer-mismatch
PAY-00010396,INV-0010891,CUST-00146,3542.91,EUR,2025-05-14,duplicate
PAY-00024708,INV-X-0039302,CUST-00825,6786.98,EUR,2026-02-20,noise
PAY-00014984,INV-0015657,CUST-00437,270.82,EUR,2025-09-17,full-match
PAY-00021842,INV-X-0002744,CUST-00554,1388.41,EUR,2025-11-14,noise
PAY-00004288,INV-0004467,CUST-00371,3812.62,EUR,2025-02-14,full-match
PAY-00001068,INV-0001110,CUST-00852,1722.28,EUR,2026-01-06,suspicious-customer-mismatch
PAY-00011468,INV-0012024,CUST-00607,4753.76,EUR,2025-08-30,full-match
PAY-00004541,,CUST-00676,2618.39,EUR,2025-07-07,missing-invoice-id
PAY-00012551,INV-0013158,CUST-00888,1676.27,EUR,2025-12-26,partial
PAY-00004660,INV-0004859,CUST-00418,1523.05,EUR,2025-02-22,full-match
PAY-00007507,INV-0007868,CUST-00459,3235.73,EUR,2025-03-14,full-match
PAY-00015047,INV-0015724,CUST-00898,2133.93,EUR,2025-09-24,full-match
PAY-00001735,INV-0001824,CUST-00036,410.95,EUR,2025-11-28,full-match
PAY-00018933,INV-0019778,CUST-00773,2655.20,EUR,2025-03-03,full-match
PAY-00021994,INV-X-0036402,CUST-00773,1618.52,EUR,2025-02-05,noise
PAY-00022793,INV-X-0017559,CUST-00734,2252.74,EUR,2025-12-13,noise
PAY-00000496,INV-0000520,CUST-00479,4028.13,EUR,2025-10-27,full-match
PAY-00002391,INV-0002506,CUST-00196,3542.93,EUR,2025-05-04,full-match
PAY-00020191,INV-X-0020845,CUST-00341,217.26,EUR,2025-12-20,noise
PAY-00022946,INV-X-0001140,CUST-00820,2433.53,EUR,2025-12-08,noise
PAY-00018154,INV-0018971,CUST-00102,1498.05,EUR,2025-06-22,full-match
PAY-00024953,INV-X-0035987,CUST-00189,909.39,EUR,2025-02-11,noise
PAY-00004492,INV-0004684,CUST-00609,2626.55,EUR,2025-04-30,full-match
PAY-00020584,INV-X-0031859,CUST-00666,624.33,EUR,2025-08-26,noise
PAY-00022905,INV-X-0028816,CUST-00171,4509.65,EUR,2025-01-31,noise
PAY-00004257,INV-0004436,CUST-00792,3224.93,EUR,2025-08-12,full-match
PAY-00011151,INV-0011686,CUST-00788,120.69,EUR,2025-05-18,duplicate
PAY-00015758,INV-0016483,CUST-00221,2082.22,EUR,2025-05-06,full-match
PAY-00010181,INV-0010663,CUST-00952,2573.54,EUR,2025-03-25,full-match
PAY-00005140,INV-0005368,CUST-00130,3515.96,EUR,2025-12-17,full-match
PAY-00013461,INV-0014109,CUST-00538,880.63,EUR,2025-08-18,full-match
PAY-00001629,INV-0001715,CUST-00998,4617.78,EUR,2025-10-25,full-match
PAY-00013792,INV-0014448,CUST-00739,1688.90,EUR,2025-03-21,full-match
PAY-00021051,INV-X-0037473,CUST-00799,3174.36,EUR,2025-03-27,noise
PAY-00008324,INV-0008734,CUST-00976,2492.39,EUR,2025-06-27,full-match
PAY-00004298,INV-0004479,CUST-00128,398.12,EUR,2025-08-17,partial
PAY-00000769,INV-0000803,CUST-00611,463.25,EUR,2025-08-15,partial
PAY-00016655,INV-0017421,CUST-00097,1751.61,EUR,2025-09-05,partial
PAY-00008757,INV-0009173,CUST-00777,1690.22,EUR,2025-08-14,full-match
PAY-00024371,INV-X-0033801,CUST-00906,1589.79,EUR,2025-03-06,noise
PAY-00023361,INV-X-0036876,CUST-00927,2300.06,EUR,2025-07-07,noise
PAY-00001852,INV-0001941,CUST-00920,3957.27,EUR,2025-04-29,full-match
PAY-00020793,INV-X-0006882,CUST-00038,2932.50,EUR,2025-05-09,noise
PAY-00014795,INV-0015472,CUST-00103,108.89,EUR,2025-04-13,overpay
PAY-00010754,INV-0011274,CUST-00176,1337.37,EUR,2025-04-20,full-match
PAY-00014622,INV-0015301,CUST-00237,2866.59,EUR,2025-11-03,full-match
PAY-00019627,INV-X-0018759,CUST-00754,3734.51,EUR,2025-09-18,noise
PAY-00019544,INV-X-0007236,CUST-00617,3888.02,EUR,2026-02-03,noise
PAY-00000965,INV-0001005,CUST-00158,319.80,EUR,2025-02-07,full-match
PAY-00023073,INV-X-0018276,CUST-00313,4979.90,EUR,2025-10-19,noise
PAY-00009111,INV-0009549,CUST-00934,2447.05,EUR,2025-02-05,full-match
PAY-00011684,,CUST-00562,370.22,EUR,2026-01-17,missing-invoice-id
PAY-00000007,INV-0000007,CUST-00829,4353.04,EUR,2025-05-08,duplicate
PAY-00005145,INV-0005373,CUST-00530,4246.56,EUR,2025-03-15,full-match
PAY-00010521,INV-0011021,CUST-00417,2168.55,EUR,2025-07-18,full-match
PAY-00022970,INV-X-0007490,CUST-00684,4981.87,EUR,2025-05-22,noise
PAY-00004410,INV-0004597,CUST-00137,1492.54,EUR,2025-08-06,full-match
PAY-00019512,INV-X-0029623,CUST-00276,110.15,EUR,2025-11-22,noise
PAY-00017408,INV-0018198,CUST-00489,2217.04,EUR,2025-07-10,full-match
PAY-00018565,INV-0019394,CUST-00074,3625.05,EUR,2025-10-08,full-match
PAY-00010877,INV-0011402,CUST-00941,885.93,EUR,2025-04-19,full-match
PAY-00000135,INV-0000142,CUST-00437,4161.32,EUR,2025-11-19,full-match
PAY-00012120,INV-0012706,CUST-00443,2154.26,EUR,2025-08-19,duplicate
PAY-00004376,INV-0004559,CUST-00677,3585.64,EUR,2025-12-22,full-match
PAY-00013558,INV-0014207,CUST-00342,2091.25,EUR,2025-08-21,full-match
PAY-00016052,INV-0016797,CUST-00453,3334.86,EUR,2025-07-29,full-match
PAY-00007700,INV-0008084,CUST-00175,685.00,EUR,2025-04-23,full-match
PAY-00008081,INV-0008481,CUST-00530,3914.09,EUR,2025-08-09,full-match
PAY-00022692,INV-X-0022700,CUST-00273,4648.18,EUR,2025-10-24,noise
PAY-00017654,INV-0018447,CUST-00313,3870.66,EUR,2025-04-29,full-match
PAY-00011764,INV-0012340,CUST-00161,2380.52,EUR,2025-05-08,duplicate
PAY-00006075,INV-0006354,CUST-00778,1542.60,EUR,2025-04-15,full-match
PAY-00000514,INV-0000535,CUST-00965,2924.20,EUR,2025-05-11,duplicate
PAY-00023507,INV-X-0014295,CUST-00809,3178.11,EUR,2025-10-07,noise
PAY-00002468,INV-0002587,CUST-00258,4797.22,EUR,2025-12-07,full-match
PAY-00021500,INV-X-0027725,CUST-00514,889.00,EUR,2025-06-15,noise
PAY-00017215,INV-0017992,CUST-00860,1566.55,EUR,2025-06-05,partial
PAY-00019097,INV-0019946,CUST-00214,2385.64,EUR,2025-06-16,full-match
PAY-00022936,INV-X-0016637,CUST-00354,518.97,EUR,2025-01-25,noise
PAY-00010902,INV-0011427,CUST-00718,1269.54,EUR,2025-02-21,partial
PAY-00015053,INV-0015733,CUST-00409,3691.90,EUR,2025-08-17,suspicious-customer-mismatch
PAY-00018302,INV-0019132,CUST-00917,465.35,EUR,2025-08-12,partial
PAY-00014844,INV-0015524,CUST-00477,2534.83,EUR,2025-11-28,duplicate
PAY-00020782,INV-X-0002522,CUST-00118,6821.92,EUR,2025-06-06,noise
PAY-00008519,INV-0008931,CUST-00651,3090.35,EUR,2025-12-10,full-match
PAY-00023725,INV-X-0031586,CUST-00768,417.24,EUR,2025-10-26,noise
PAY-00009555,INV-0010017,CUST-00013,68.47,EUR,2025-09-30,full-match
PAY-00014916,INV-0015596,CUST-00581,1725.10,EUR,2025-05-25,full-match
PAY-00015899,INV-0016632,CUST-00670,3032.32,EUR,2025-09-07,full-match
PAY-00009960,INV-0010435,CUST-00378,2036.28,EUR,2025-12-05,full-match
PAY-00001231,INV-0001289,CUST-00138,2350.27,EUR,2025-10-15,full-match
PAY-00005720,INV-0005968,CUST-00678,3995.49,EUR,2025-06-14,full-match
